Time|s,DOAScon.supFanStart,testBed.returnairtemp,testBed.outdoorairtemp
16895096,1,294.9687,315.49008
16895096,1,294.9687,315.49008
1.68951e+07,1,294.96863,315.49146
1.68951e+07,1,294.96863,315.49146
16895116,1,294.9683,315.49844
16895116,1,294.9683,315.49844
16895122,1,294.96826,315.50146
16895122,1,294.96826,315.50146
1.689513e+07,1,294.96802,315.5051
1.689513e+07,1,294.96802,315.5051
1.689514e+07,1,294.96783,315.50977
1.689514e+07,1,294.96783,315.50977
16895146,1,294.9678,315.5128
16895146,1,294.9678,315.5128
1.689516e+07,1,294.9674,315.51868
1.689516e+07,1,294.9674,315.51868
16895166,1,294.96738,315.52103
16895166,1,294.96738,315.52103
16895172,1,294.96732,315.52402
16895172,1,294.96732,315.52402
1.689519e+07,1,294.9669,315.53214
1.689519e+07,1,294.9669,315.53214
1.689519e+07,1,294.9669,315.53226
1.689519e+07,1,294.9669,315.53226
16895196,1,294.96686,315.53522
16895196,1,294.96686,315.53522
16895216,1,294.9664,315.54343
16895216,1,294.9664,315.54343
1.689522e+07,1,294.96637,315.5455
1.689522e+07,1,294.96637,315.5455
16895222,1,294.96637,315.54636
16895222,1,294.96637,315.54636
1.689524e+07,1,294.9659,315.5545
1.689524e+07,1,294.9659,315.5545
16895246,1,294.96585,315.55743
16895246,1,294.96585,315.55743
1.689525e+07,1,294.9658,315.5588
1.689525e+07,1,294.9658,315.5588
16895266,1,294.96542,315.56555
16895266,1,294.96542,315.56555
16895272,1,294.96536,315.56845
16895272,1,294.96536,315.56845
1.689528e+07,1,294.96512,315.572
1.689528e+07,1,294.96512,315.572
1.689529e+07,1,294.9649,315.5765
1.689529e+07,1,294.9649,315.5765
16895296,1,294.96487,315.5794
16895296,1,294.96487,315.5794
1.689531e+07,1,294.96448,315.58508
1.689531e+07,1,294.96448,315.58508
16895316,1,294.96442,315.58743
16895316,1,294.96442,315.58743
16895322,1,294.96436,315.5903
16895322,1,294.96436,315.5903
1.689534e+07,1,294.96393,315.5981
1.689534e+07,1,294.96393,315.5981
1.689534e+07,1,294.96393,315.59827
1.689534e+07,1,294.96393,315.59827
16895346,1,294.96387,315.60114
16895346,1,294.96387,315.60114
16895366,1,294.96344,315.60904
16895366,1,294.96344,315.60904
1.689537e+07,1,294.96344,315.61102
1.689537e+07,1,294.96344,315.61102
16895372,1,294.9634,315.61188
16895372,1,294.9634,315.61188
1.689539e+07,1,294.96298,315.61975
1.689539e+07,1,294.96298,315.61975
16895396,1,294.96295,315.6226
16895396,1,294.96295,315.6226
1.68954e+07,1,294.9629,315.62387
1.68954e+07,1,294.9629,315.62387
16895416,1,294.96252,315.6304
16895416,1,294.96252,315.6304
16895422,1,294.9625,315.6332
16895422,1,294.9625,315.6332
1.689543e+07,1,294.96225,315.6366
1.689543e+07,1,294.96225,315.6366
1.689544e+07,1,294.9621,315.641
1.689544e+07,1,294.9621,315.641
16895446,1,294.96204,315.6438
16895446,1,294.96204,315.6438
1.689546e+07,1,294.9617,315.64926
1.689546e+07,1,294.9617,315.64926
16895466,1,294.96164,315.65152
16895466,1,294.96164,315.65152
16895472,1,294.9616,315.6543
16895472,1,294.9616,315.6543
1.689549e+07,1,294.96124,315.66183
1.689549e+07,1,294.96124,315.66183
1.689549e+07,1,294.96124,315.66196
1.689549e+07,1,294.96124,315.66196
16895496,1,294.9612,315.6647
16895496,1,294.9612,315.6647
16895516,1,294.96085,315.67233
16895516,1,294.96085,315.67233
1.689552e+07,1,294.96085,315.6743
1.689552e+07,1,294.96085,315.6743
16895522,1,294.96085,315.67508
16895522,1,294.96085,315.67508
1.689554e+07,1,294.9605,315.68265
1.689554e+07,1,294.9605,315.68265
16895546,1,294.96048,315.6854
16895546,1,294.96048,315.6854
1.689555e+07,1,294.96045,315.68668
1.689555e+07,1,294.96045,315.68668
16895566,1,294.96017,315.6929
16895566,1,294.96017,315.6929
16895572,1,294.96017,315.69562
16895572,1,294.96017,315.69562
1.689558e+07,1,294.95996,315.69897
1.689558e+07,1,294.95996,315.69897
1.689559e+07,1,294.95987,315.70306
1.689559e+07,1,294.95987,315.70306
16895596,1,294.95987,315.70578
16895596,1,294.95987,315.70578
1.689561e+07,1,294.9596,315.71118
1.689561e+07,1,294.9596,315.71118
16895614,1,294.9596,315.7132
16895614,1,294.9596,315.7132
16895622,1,294.9596,315.71585
16895622,1,294.9596,315.71585
1.689564e+07,1,294.95935,315.72324
1.689564e+07,1,294.95935,315.72324
1.689564e+07,1,294.95935,315.72327
1.689564e+07,1,294.95935,315.72327
16895646,1,294.95938,315.7259
16895646,1,294.95938,315.7259
16895664,1,294.95914,315.7332
16895664,1,294.95914,315.7332
1.689567e+07,1,294.95917,315.7353
1.689567e+07,1,294.95917,315.7353
16895672,1,294.95917,315.73584
16895672,1,294.95917,315.73584
1.689569e+07,1,294.95898,315.7431
1.689569e+07,1,294.95898,315.7431
16895696,1,294.959,315.74573
16895696,1,294.959,315.74573
1.68957e+07,1,294.95898,315.74722
1.68957e+07,1,294.95898,315.74722
16895714,1,294.95883,315.75293
16895714,1,294.95883,315.75293
16895722,1,294.9589,315.75555
16895722,1,294.9589,315.75555
1.689573e+07,1,294.95874,315.75906
1.689573e+07,1,294.95874,315.75906
1.689574e+07,1,294.95874,315.7627
1.689574e+07,1,294.95874,315.7627
16895746,1,294.9588,315.76532
16895746,1,294.9588,315.76532
1.689576e+07,1,294.95865,315.7708
1.689576e+07,1,294.95865,315.7708
16895764,1,294.95868,315.7724
16895764,1,294.95868,315.7724
1.689577e+07,1,294.9587,315.775
1.689577e+07,1,294.9587,315.775
16895788,1,294.95868,315.78204
16895788,1,294.95868,315.78204
1.689579e+07,1,294.9587,315.78247
1.689579e+07,1,294.9587,315.78247
16895796,1,294.95874,315.7846
16895796,1,294.95874,315.7846
16895814,1,294.95868,315.7916
16895814,1,294.95868,315.7916
1.689582e+07,1,294.95874,315.79404
1.689582e+07,1,294.95874,315.79404
1.689582e+07,1,294.95874,315.79416
1.689582e+07,1,294.95874,315.79416
16895838,1,294.9587,315.8011
16895838,1,294.9587,315.8011
16895846,1,294.9588,315.80362
16895846,1,294.9588,315.80362
1.689585e+07,1,294.95877,315.8055
1.689585e+07,1,294.95877,315.8055
16895864,1,294.95877,315.81052
16895864,1,294.95877,315.81052
1.689587e+07,1,294.9589,315.81305
1.689587e+07,1,294.9589,315.81305
1.689588e+07,1,294.95883,315.8169
1.689588e+07,1,294.95883,315.8169
16895888,1,294.9589,315.8199
16895888,1,294.9589,315.8199
16895894,1,294.959,315.8224
16895894,1,294.959,315.8224
1.689591e+07,1,294.959,315.8282
1.689591e+07,1,294.959,315.8282
16895912,1,294.95905,315.82916
16895912,1,294.95905,315.82916
1.689592e+07,1,294.95917,315.83167
1.689592e+07,1,294.95917,315.83167
16895938,1,294.95926,315.83838
16895938,1,294.95926,315.83838
1.689594e+07,1,294.95932,315.8394
1.689594e+07,1,294.95932,315.8394
16895944,1,294.95938,315.84085
16895944,1,294.95938,315.84085
16895962,1,294.95947,315.84756
16895962,1,294.95947,315.84756
16895968,1,294.95963,315.85
16895968,1,294.95963,315.85
1.689597e+07,1,294.95963,315.8505
1.689597e+07,1,294.95963,315.8505
16895986,1,294.95975,315.85663
16895986,1,294.95975,315.85663
16895994,1,294.9599,315.85907
16895994,1,294.9599,315.85907
1.6896e+07,1,294.95993,315.8615
1.6896e+07,1,294.95993,315.8615
16896012,1,294.96005,315.86566
16896012,1,294.96005,315.86566
16896018,1,294.9602,315.8681
16896018,1,294.9602,315.8681
1.689603e+07,1,294.96027,315.87247
1.689603e+07,1,294.96027,315.87247
16896036,1,294.9604,315.87463
16896036,1,294.9604,315.87463
16896042,1,294.96054,315.87704
16896042,1,294.96054,315.87704
1.689606e+07,1,294.96072,315.8833
1.689606e+07,1,294.96072,315.8833
1.689606e+07,1,294.96075,315.8835
1.689606e+07,1,294.96075,315.8835
16896068,1,294.9609,315.88593
16896068,1,294.9609,315.88593
16896086,1,294.96115,315.89236
16896086,1,294.96115,315.89236
1.689609e+07,1,294.96127,315.89404
1.689609e+07,1,294.96127,315.89404
16896092,1,294.96133,315.89474
16896092,1,294.96133,315.89474
1.689611e+07,1,294.96155,315.90112
1.689611e+07,1,294.96155,315.90112
16896116,1,294.96176,315.90347
16896116,1,294.96176,315.90347
1.689612e+07,1,294.9618,315.9047
1.689612e+07,1,294.9618,315.9047
16896134,1,294.962,315.90982
16896134,1,294.962,315.90982
16896142,1,294.96222,315.91217
16896142,1,294.96222,315.91217
1.689615e+07,1,294.96228,315.91528
1.689615e+07,1,294.96228,315.91528
1.689616e+07,1,294.9625,315.9185
1.689616e+07,1,294.9625,315.9185
16896166,1,294.96268,315.9208
16896166,1,294.96268,315.9208
1.689618e+07,1,294.9629,315.92575
1.689618e+07,1,294.9629,315.92575
16896184,1,294.96298,315.92706
16896184,1,294.96298,315.92706
1.689619e+07,1,294.96317,315.92935
1.689619e+07,1,294.96317,315.92935
16896208,1,294.96353,315.93558
16896208,1,294.96353,315.93558
1.689621e+07,1,294.9636,315.93616
1.689621e+07,1,294.9636,315.93616
16896214,1,294.96375,315.93787
16896214,1,294.96375,315.93787
16896232,1,294.96408,315.94403
16896232,1,294.96408,315.94403
1.689624e+07,1,294.9643,315.9463
1.689624e+07,1,294.9643,315.9463
1.689624e+07,1,294.96432,315.94644
1.689624e+07,1,294.96432,315.94644
16896258,1,294.96463,315.95242
16896258,1,294.96463,315.95242
16896264,1,294.96484,315.95468
16896264,1,294.96484,315.95468
16896266,1,294.9649,315.95544
16896266,1,294.9649,315.95544
1.689627e+07,1,294.96494,315.95667
1.689627e+07,1,294.96494,315.95667
16896272,1,294.96497,315.9571
16896272,1,294.96497,315.9571
16896282,1,294.9652,315.96075
16896282,1,294.9652,315.96075
16896288,1,294.96542,315.96286
16896288,1,294.96542,315.96286
16896288,1,294.96542,315.96298
16896288,1,294.96542,315.96298
1.68963e+07,1,294.9656,315.96677
1.68963e+07,1,294.9656,315.96677
16896302,1,294.96564,315.96747
16896302,1,294.96564,315.96747
16896306,1,294.9658,315.96902
16896306,1,294.9658,315.96902
1.689631e+07,1,294.96594,315.97043
1.689631e+07,1,294.96594,315.97043
16896314,1,294.96603,315.97122
16896314,1,294.96603,315.97122
1.689633e+07,1,294.96634,315.9768
1.689633e+07,1,294.96634,315.9768
16896332,1,294.9664,315.97723
16896332,1,294.9664,315.97723
16896338,1,294.9666,315.97943
16896338,1,294.9666,315.97943
16896356,1,294.967,315.98538
16896356,1,294.967,315.98538
1.689636e+07,1,294.9672,315.98672
1.689636e+07,1,294.9672,315.98672
16896362,1,294.96725,315.98758
16896362,1,294.96725,315.98758
1.689638e+07,1,294.96765,315.99347
1.689638e+07,1,294.96765,315.99347
16896388,1,294.9679,315.99564
16896388,1,294.9679,315.99564
1.689639e+07,1,294.96796,315.99658
1.689639e+07,1,294.96796,315.99658
16896406,1,294.96826,316.0015
16896406,1,294.96826,316.0015
16896412,1,294.9685,316.00366
16896412,1,294.9685,316.00366
1.689642e+07,1,294.96866,316.00635
1.689642e+07,1,294.96866,316.00635
1.689643e+07,1,294.9689,316.0095
1.689643e+07,1,294.9689,316.0095
16896436,1,294.96915,316.01163
16896436,1,294.96915,316.01163
1.689645e+07,1,294.9694,316.016
1.689645e+07,1,294.9694,316.016
16896454,1,294.96954,316.0174
16896454,1,294.96954,316.0174
1.689646e+07,1,294.96976,316.0195
1.689646e+07,1,294.96976,316.0195
1.689648e+07,1,294.9702,316.02527
1.689648e+07,1,294.9702,316.02527
1.689648e+07,1,294.97025,316.02557
1.689648e+07,1,294.97025,316.02557
16896486,1,294.97046,316.02734
16896486,1,294.97046,316.02734
16896504,1,294.97083,316.03305
16896504,1,294.97083,316.03305
1.689651e+07,1,294.97107,316.03506
1.689651e+07,1,294.97107,316.03506
1.689651e+07,1,294.97107,316.03513
1.689651e+07,1,294.97107,316.03513
16896528,1,294.97144,316.0408
16896528,1,294.97144,316.0408
16896534,1,294.97168,316.04288
16896534,1,294.97168,316.04288
1.689654e+07,1,294.97177,316.04443
1.689654e+07,1,294.97177,316.04443
16896554,1,294.97205,316.0485
16896554,1,294.97205,316.0485
1.689656e+07,1,294.97226,316.05054
1.689656e+07,1,294.97226,316.05054
1.689657e+07,1,294.9724,316.05374
1.689657e+07,1,294.9724,316.05374
16896578,1,294.97263,316.05612
16896578,1,294.97263,316.05612
16896584,1,294.97287,316.05814
16896584,1,294.97287,316.05814
1.68966e+07,1,294.97314,316.06296
1.68966e+07,1,294.97314,316.06296
16896602,1,294.97324,316.0637
16896602,1,294.97324,316.0637
16896608,1,294.97342,316.0657
16896608,1,294.97342,316.0657
16896628,1,294.97382,316.07123
16896628,1,294.97382,316.07123
1.689663e+07,1,294.9739,316.07208
1.689663e+07,1,294.9739,316.07208
16896634,1,294.97403,316.0732
16896634,1,294.97403,316.0732
16896652,1,294.97437,316.07867
16896652,1,294.97437,316.07867
16896658,1,294.97458,316.08066
16896658,1,294.97458,316.08066
1.689666e+07,1,294.9746,316.08112
1.689666e+07,1,294.9746,316.08112
16896676,1,294.97488,316.0861
16896676,1,294.97488,316.0861
16896684,1,294.9751,316.08804
16896684,1,294.9751,316.08804
1.689669e+07,1,294.9752,316.09006
1.689669e+07,1,294.9752,316.09006
16896702,1,294.9754,316.09344
16896702,1,294.9754,316.09344
16896708,1,294.97562,316.09537
16896708,1,294.97562,316.09537
1.689672e+07,1,294.97574,316.0989
1.689672e+07,1,294.97574,316.0989
16896726,1,294.97586,316.10043
16896726,1,294.97586,316.10043
16896726,1,294.9759,316.10074
16896726,1,294.9759,316.10074
1.689673e+07,1,294.976,316.10168
1.689673e+07,1,294.976,316.10168
16896732,1,294.9761,316.10266
16896732,1,294.9761,316.10266
16896748,1,294.97632,316.10715
16896748,1,294.97632,316.10715
1.689675e+07,1,294.97635,316.10767
1.689675e+07,1,294.97635,316.10767
16896752,1,294.97638,316.10797
16896752,1,294.97638,316.10797
16896756,1,294.9765,316.10922
16896756,1,294.9765,316.10922
16896758,1,294.97656,316.10986
16896758,1,294.97656,316.10986
16896772,1,294.97675,316.11386
16896772,1,294.97675,316.11386
16896776,1,294.97687,316.115
16896776,1,294.97687,316.115
16896776,1,294.97687,316.11517
16896776,1,294.97687,316.11517
16896778,1,294.97693,316.11594
16896778,1,294.97693,316.11594
1.689678e+07,1,294.97696,316.11633
1.689678e+07,1,294.97696,316.11633
16896782,1,294.977,316.11667
16896782,1,294.977,316.11667
16896782,1,294.977,316.11703
16896782,1,294.977,316.11703
16896794,1,294.97717,316.1205
16896794,1,294.97717,316.1205
1.68968e+07,1,294.9773,316.1218
1.68968e+07,1,294.9773,316.1218
1.68968e+07,1,294.97733,316.12228
1.68968e+07,1,294.97733,316.12228
16896804,1,294.9774,316.1233
16896804,1,294.9774,316.1233
16896806,1,294.97742,316.12402
16896806,1,294.97742,316.12402
16896808,1,294.97742,316.12415
16896808,1,294.97742,316.12415
1.689681e+07,1,294.97742,316.1249
1.689681e+07,1,294.97742,316.1249
16896818,1,294.97757,316.12714
16896818,1,294.97757,316.12714
16896822,1,294.9777,316.12857
16896822,1,294.9777,316.12857
16896826,1,294.97775,316.12936
16896826,1,294.97775,316.12936
1.689683e+07,1,294.97778,316.13052
1.689683e+07,1,294.97778,316.13052
16896832,1,294.9778,316.13123
16896832,1,294.9778,316.13123
16896832,1,294.9778,316.13132
16896832,1,294.9778,316.13132
1.689684e+07,1,294.9779,316.1334
1.689684e+07,1,294.9779,316.1334
1.689684e+07,1,294.97794,316.13367
1.689684e+07,1,294.97794,316.13367
16896846,1,294.97806,316.13535
16896846,1,294.97806,316.13535
1.689685e+07,1,294.97812,316.13638
1.689685e+07,1,294.97812,316.13638
16896856,1,294.97815,316.1377
16896856,1,294.97815,316.1377
16896858,1,294.97815,316.1382
16896858,1,294.97815,316.1382
16896858,1,294.97815,316.1386
16896858,1,294.97815,316.1386
16896864,1,294.97824,316.1401
16896864,1,294.97824,316.1401
1.689687e+07,1,294.9784,316.14178
1.689687e+07,1,294.9784,316.14178
1.689687e+07,1,294.9784,316.14206
1.689687e+07,1,294.9784,316.14206
16896872,1,294.97842,316.14258
16896872,1,294.97842,316.14258
16896876,1,294.97845,316.14334
16896876,1,294.97845,316.14334
1.689688e+07,1,294.97845,316.14462
1.689688e+07,1,294.97845,316.14462
1.689688e+07,1,294.97845,316.14474
1.689688e+07,1,294.97845,316.14474
16896882,1,294.97845,316.14517
16896882,1,294.97845,316.14517
16896894,1,294.97867,316.14844
16896894,1,294.97867,316.14844
16896896,1,294.9787,316.14874
16896896,1,294.9787,316.14874
1.68969e+07,1,294.9788,316.15012
1.68969e+07,1,294.9788,316.15012
1.68969e+07,1,294.9788,316.15027
1.68969e+07,1,294.9788,316.15027
16896906,1,294.97882,316.15176
16896906,1,294.97882,316.15176
16896908,1,294.9788,316.15204
16896908,1,294.9788,316.15204
16896908,1,294.9788,316.15213
16896908,1,294.9788,316.15213
16896914,1,294.97885,316.1542
16896914,1,294.97885,316.1542
1.689692e+07,1,294.9789,316.1554
1.689692e+07,1,294.9789,316.1554
16896926,1,294.979,316.1571
16896926,1,294.979,316.1571
1.689693e+07,1,294.979,316.15833
1.689693e+07,1,294.979,316.15833
16896932,1,294.979,316.1587
16896932,1,294.979,316.1587
16896932,1,294.979,316.15887
16896932,1,294.979,316.15887
16896944,1,294.9792,316.162
16896944,1,294.9792,316.162
1.689695e+07,1,294.9793,316.1639
1.689695e+07,1,294.9793,316.1639
16896956,1,294.97928,316.1656
16896956,1,294.97928,316.1656
16896958,1,294.97928,316.16565
16896958,1,294.97928,316.16565
1.689696e+07,1,294.97928,316.16644
1.689696e+07,1,294.97928,316.16644
16896968,1,294.97937,316.16855
16896968,1,294.97937,316.16855
16896976,1,294.9795,316.17065
16896976,1,294.9795,316.17065
16896982,1,294.9795,316.1724
16896982,1,294.9795,316.1724
16896982,1,294.9795,316.1724
16896982,1,294.9795,316.1724
1.689699e+07,1,294.97952,316.17447
1.689699e+07,1,294.97952,316.17447
16896992,1,294.97955,316.17505
16896992,1,294.97955,316.17505
1.6897e+07,1,294.97964,316.17734
1.6897e+07,1,294.97964,316.17734
16897008,1,294.9796,316.17905
16897008,1,294.9796,316.17905
16897008,1,294.9796,316.1791
16897008,1,294.9796,316.1791
16897016,1,294.97968,316.18155
16897016,1,294.97968,316.18155
1.689702e+07,1,294.97974,316.18243
1.689702e+07,1,294.97974,316.18243
16897026,1,294.97977,316.18396
16897026,1,294.97977,316.18396
16897032,1,294.9797,316.18567
16897032,1,294.9797,316.18567
16897032,1,294.9797,316.18582
16897032,1,294.9797,316.18582
16897042,1,294.97977,316.188
16897042,1,294.97977,316.188
1.689705e+07,1,294.97986,316.19028
1.689705e+07,1,294.97986,316.19028
16897052,1,294.97986,316.19055
16897052,1,294.97986,316.19055
16897058,1,294.9798,316.19223
16897058,1,294.9798,316.19223
16897058,1,294.9798,316.19244
16897058,1,294.9798,316.19244
16897066,1,294.97983,316.19437
16897066,1,294.97983,316.19437
16897076,1,294.97992,316.19705
16897076,1,294.97992,316.19705
1.689708e+07,1,294.9799,316.19803
1.689708e+07,1,294.9799,316.19803
16897082,1,294.97986,316.19873
16897082,1,294.97986,316.19873
16897084,1,294.97986,316.19904
16897084,1,294.97986,316.19904
1.689709e+07,1,294.97992,316.2007
1.689709e+07,1,294.97992,316.2007
16897102,1,294.97998,316.20352
16897102,1,294.97998,316.20352
16897108,1,294.9799,316.20517
16897108,1,294.9799,316.20517
1.689711e+07,1,294.9799,316.20554
1.689711e+07,1,294.9799,316.20554
1.689711e+07,1,294.9799,316.20572
1.689711e+07,1,294.9799,316.20572
16897116,1,294.97992,316.207
16897116,1,294.97992,316.207
16897126,1,294.97995,316.20993
16897126,1,294.97995,316.20993
16897134,1,294.9799,316.21155
16897134,1,294.9799,316.21155
16897134,1,294.9799,316.212
16897134,1,294.9799,316.212
1.689714e+07,1,294.9799,316.21326
1.689714e+07,1,294.9799,316.21326
1.689714e+07,1,294.97992,316.2133
1.689714e+07,1,294.97992,316.2133
16897152,1,294.97992,316.21628
16897152,1,294.97992,316.21628
16897158,1,294.97983,316.21786
16897158,1,294.97983,316.21786
1.689716e+07,1,294.97983,316.21838
1.689716e+07,1,294.97983,316.21838
16897164,1,294.97986,316.21945
16897164,1,294.97986,316.21945
1.689717e+07,1,294.9799,316.2208
1.689717e+07,1,294.9799,316.2208
16897178,1,294.9798,316.22253
16897178,1,294.9798,316.22253
16897184,1,294.9798,316.22415
16897184,1,294.9798,316.22415
16897186,1,294.9798,316.22476
16897186,1,294.9798,316.22476
1.689719e+07,1,294.97983,316.22556
1.689719e+07,1,294.97983,316.22556
1.68972e+07,1,294.97974,316.22818
1.68972e+07,1,294.97974,316.22818
16897202,1,294.97974,316.2288
16897202,1,294.97974,316.2288
16897208,1,294.97974,316.23035
16897208,1,294.97974,316.23035
16897212,1,294.97974,316.23105
16897212,1,294.97974,316.23105
16897214,1,294.97977,316.23166
16897214,1,294.97977,316.23166
16897228,1,294.9796,316.23495
16897228,1,294.9796,316.23495
1.689723e+07,1,294.97958,316.2355
1.689723e+07,1,294.97958,316.2355
16897234,1,294.9796,316.2365
16897234,1,294.9796,316.2365
16897238,1,294.9796,316.23724
16897238,1,294.9796,316.23724
1.689724e+07,1,294.9796,316.23773
1.689724e+07,1,294.9796,316.23773
16897254,1,294.97943,316.24106
16897254,1,294.97943,316.24106
1.689726e+07,1,294.9794,316.24258
1.689726e+07,1,294.9794,316.24258
1.689726e+07,1,294.9794,316.2427
1.689726e+07,1,294.9794,316.2427
16897262,1,294.97943,316.2434
16897262,1,294.97943,316.2434
16897264,1,294.97943,316.2437
16897264,1,294.97943,316.2437
16897278,1,294.97922,316.2471
16897278,1,294.97922,316.2471
16897284,1,294.9792,316.24863
16897284,1,294.9792,316.24863
1.689729e+07,1,294.9792,316.24985
1.689729e+07,1,294.9792,316.24985
16897304,1,294.979,316.2531
16897304,1,294.979,316.2531
1.689731e+07,1,294.97897,316.2546
1.689731e+07,1,294.97897,316.2546
1.689732e+07,1,294.97894,316.2569
1.689732e+07,1,294.97894,316.2569
1.689733e+07,1,294.9788,316.25903
1.689733e+07,1,294.9788,316.25903
16897336,1,294.97876,316.26053
16897336,1,294.97876,316.26053
1.689735e+07,1,294.97864,316.26382
1.689735e+07,1,294.97864,316.26382
16897354,1,294.97858,316.2649
16897354,1,294.97858,316.2649
16897362,1,294.97855,316.26636
16897362,1,294.97855,316.26636
16897364,1,294.97855,316.26715
16897364,1,294.97855,316.26715
16897366,1,294.97855,316.2675
16897366,1,294.97855,316.2675
1.689738e+07,1,294.9783,316.2707
1.689738e+07,1,294.9783,316.2707
1.689738e+07,1,294.9783,316.27072
1.689738e+07,1,294.9783,316.27072
16897386,1,294.97827,316.27216
16897386,1,294.97827,316.27216
1.689739e+07,1,294.97824,316.27286
1.689739e+07,1,294.97824,316.27286
16897392,1,294.97824,316.27335
16897392,1,294.97824,316.27335
16897406,1,294.978,316.27646
16897406,1,294.978,316.27646
1.689741e+07,1,294.97797,316.27747
1.689741e+07,1,294.97797,316.27747
16897412,1,294.97797,316.2779
16897412,1,294.97797,316.2779
16897414,1,294.97797,316.2785
16897414,1,294.97797,316.2785
16897418,1,294.97797,316.27914
16897418,1,294.97797,316.27914
1.689743e+07,1,294.97772,316.28214
1.689743e+07,1,294.97772,316.28214
16897438,1,294.9777,316.28357
16897438,1,294.9777,316.28357
1.689744e+07,1,294.9777,316.28412
1.689744e+07,1,294.9777,316.28412
1.689744e+07,1,294.9777,316.28415
1.689744e+07,1,294.9777,316.28415
16897444,1,294.97766,316.28485
16897444,1,294.97766,316.28485
16897456,1,294.97745,316.28778
16897456,1,294.97745,316.28778
16897462,1,294.9774,316.28915
16897462,1,294.9774,316.28915
16897466,1,294.9774,316.28967
16897466,1,294.9774,316.28967
1.689747e+07,1,294.9774,316.29056
1.689747e+07,1,294.9774,316.29056
1.689747e+07,1,294.97736,316.29074
1.689747e+07,1,294.97736,316.29074
16897482,1,294.97714,316.29333
16897482,1,294.97714,316.29333
16897488,1,294.97708,316.2947
16897488,1,294.97708,316.2947
1.689749e+07,1,294.97708,316.29514
1.689749e+07,1,294.97708,316.29514
16897496,1,294.97705,316.29617
16897496,1,294.97705,316.29617
1.68975e+07,1,294.97696,316.2972
1.68975e+07,1,294.97696,316.2972
16897508,1,294.9768,316.29883
16897508,1,294.9768,316.29883
16897514,1,294.97675,316.3002
16897514,1,294.97675,316.3002
16897516,1,294.97675,316.30057
16897516,1,294.97675,316.30057
16897522,1,294.9767,316.30173
16897522,1,294.9767,316.30173
1.689753e+07,1,294.97653,316.30362
1.689753e+07,1,294.97653,316.30362
16897532,1,294.97647,316.30426
16897532,1,294.97647,316.30426
1.689754e+07,1,294.9764,316.3056
1.689754e+07,1,294.9764,316.3056
1.689754e+07,1,294.9764,316.3059
1.689754e+07,1,294.9764,316.3059
16897546,1,294.97638,316.30722
16897546,1,294.97638,316.30722
16897558,1,294.97614,316.30963
16897558,1,294.97614,316.30963
1.689756e+07,1,294.97614,316.30994
1.689756e+07,1,294.97614,316.30994
16897564,1,294.97607,316.31097
16897564,1,294.97607,316.31097
16897566,1,294.97607,316.31122
16897566,1,294.97607,316.31122
16897572,1,294.97598,316.31262
16897572,1,294.97598,316.31262
16897584,1,294.97583,316.31494
16897584,1,294.97583,316.31494
1.689759e+07,1,294.9758,316.31616
1.689759e+07,1,294.9758,316.31616
1.689759e+07,1,294.9758,316.31625
1.689759e+07,1,294.9758,316.31625
16897592,1,294.97577,316.31647
16897592,1,294.97577,316.31647
16897598,1,294.97565,316.318
16897598,1,294.97565,316.318
1.689761e+07,1,294.9755,316.3202
1.689761e+07,1,294.9755,316.3202
16897616,1,294.97546,316.32147
16897616,1,294.97546,316.32147
16897616,1,294.97546,316.32166
16897616,1,294.97546,316.32166
1.689762e+07,1,294.9754,316.3223
1.689762e+07,1,294.9754,316.3223
16897624,1,294.9753,316.32327
16897624,1,294.9753,316.32327
16897636,1,294.9752,316.32535
16897636,1,294.9752,316.32535
16897642,1,294.97516,316.32663
16897642,1,294.97516,316.32663
16897642,1,294.97513,316.32675
16897642,1,294.97513,316.32675
1.689765e+07,1,294.97498,316.32834
1.689765e+07,1,294.97498,316.32834
1.689765e+07,1,294.97495,316.32852
1.689765e+07,1,294.97495,316.32852
1.689766e+07,1,294.97485,316.33047
1.689766e+07,1,294.97485,316.33047
16897668,1,294.97482,316.33173
16897668,1,294.97482,316.33173
16897668,1,294.97482,316.33182
16897668,1,294.97482,316.33182
16897676,1,294.9746,316.33368
16897676,1,294.9746,316.33368
1.689768e+07,1,294.97455,316.3343
1.689768e+07,1,294.97455,316.3343
16897686,1,294.97452,316.3355
16897686,1,294.97452,316.3355
16897692,1,294.9745,316.33676
16897692,1,294.9745,316.33676
16897692,1,294.9745,316.33682
16897692,1,294.9745,316.33682
16897702,1,294.97427,316.33878
16897702,1,294.97427,316.33878
1.689771e+07,1,294.9742,316.34015
1.689771e+07,1,294.9742,316.34015
16897712,1,294.97418,316.3405
16897712,1,294.97418,316.3405
16897718,1,294.97415,316.34174
16897718,1,294.97415,316.34174
16897718,1,294.97415,316.34174
16897718,1,294.97415,316.34174
16897728,1,294.97394,316.34378
16897728,1,294.97394,316.34378
16897738,1,294.9739,316.34543
16897738,1,294.9739,316.34543
1.689774e+07,1,294.97388,316.34592
1.689774e+07,1,294.97388,316.34592
16897744,1,294.97388,316.34662
16897744,1,294.97388,316.34662
16897744,1,294.97388,316.34662
16897744,1,294.97388,316.34662
16897754,1,294.97366,316.34875
16897754,1,294.97366,316.34875
16897762,1,294.9736,316.35028
16897762,1,294.9736,316.35028
16897768,1,294.97357,316.3514
